label	comment
1	吃过最难吃的外卖 没有之一 肉都是硬的 里面的面粉也没熟 奶茶还漏出来了 太恶心了 就这样还17？！
0	不好吃，送货晚了哎
0	老顾客了，经常来买了吃    推荐大家品尝
0	和朋友来吃的很好吃服务态度也很好 来吃过很多吃了非常满意
1	晕吃到跟头发，超级无语
0	超大杯味道也很好
0	很卫生，上菜也快，好吃起好吃 哈哈
0	老板超级大气。很用心。味道也很好！主要是透明干净。都是新鲜的。都现做。很好吃。。好味。。
0	环境很不错，味道很不错，有机会再来！
0	第二次去啦，这次没有多少人，拿菜没有排队，菜品一如既往的好，非常喜欢，有时间还去…………
0	经常来.....味道很不错，可惜大坪没看到分店
0	味道很好，分量很多，汤也很鲜美
0	难吃，#红烧排骨盖饭##肉末豇豆盖饭#
0	环境服务都很好，菜品也爽口，各种口味都有，今天带了我91岁的外婆，还有4岁的女儿去，都觉得好吃。
1	鸡毛鸡毛，卫生何在？
0	挺好的，味道可以，老板全场都很热情！
0	公司聚会，我们去了十九个人，总的来说蛮不错的！
0	很不错，上菜速度快，服务也还行，下次再去。
0	服务很不错啊  那个姐姐也很好 菜品也很多  我说的6点多钟去结果家里人有事7点多钟才上菜吃到最后人都走光了只剩我们了很不好意思 位置也很好找 份量也足  很好吃啦  值得一去  下次过生还可以再去！#特色生态清水鱼#
0	非常好吃，而且人也不多，服务态度也非常好，没有因为是团购而怠慢，以后会经常去光顾的
0	如图，发现了以后都不想吃了
0	味道也不错   第一次吃啊  哈哈
0	安逸。好吃
0	味道真心不错，比预期好。位置没有想象中偏，就是轻轨2B出来沿着花卉园那条街走到秦妈老火锅那个岔路口，右拐走完那条街就看见右手边那个店铺了。老板很热情，鱼现杀现做，味道不错，面块也很好吃。
1	皮蛋瘦肉粥是臭的，酱肉包子也是酸的，大夏天的前一天的吧
0	点了50块钱的东西送过来了就只有这么点点，本来以为每味每客比较坑没想到这个还要坑分量少得无语！长见识...差评再也不会来了。
0	位置在江边，吃完去江边逛逛，很惬意，味道不错，麻辣够味，份量很足，还有配菜，我们四个人都没有吃完，还打包，价格也不贵，态度也很很好，老板还问了两次味道何不何口味，值得推荐，下次吃鸡就你家了，哈哈
0	服务态度好，味道相比龙头寺得来说很赞
1	不光味道相当难吃，而且我还在菜里面吃到一只虫，一只虫
0	味道不错，酸酸甜甜的，味道很不错，喜欢！
1	我想问为什么有虫，吃到最后真的好恶心
0	味道不错  菜也还新鲜  分量足  四个人吃都很饱  也不用加菜  环境也是可以的   还有免费水果吃
1	烧白不入味，要改进#祖传白切鸡#味道还行。但是你的粉蒸排骨都坏了，酸臭了。肉有问题。
0	菜品新鲜，味道巴适，下次还会去的
0	味道很棒，汤很好喝，环境舒适，有空调，吃的时候不会热，速度也还算快。
0	配送时间慢得太离谱
0	只想说好难吃，吃过最难吃的外卖
0	味道不错，值得！
0	很不错.喜欢，都是老顾客了，常来越来越好了还上了新菜品，棒棒棒的
0	去了好几次了，每次跟朋友两个去吃都会吃得很撑，味道还是很不错的
1	是我运气太好了么 头发都来了
0	来过N次了，喜欢泡椒味道的，好吃，服务也很好，位置也好找，挨着公园，还会再来的。
0	味道一如既往的好。卖家的态度也很好。没有因为是团购，而有所怠慢。要是再添加多一些素菜就好了。
0	真心难吃，味道太差，签签牛肉肉本来就小，烤得太干，根本没法吃。没吃完扔了，划不来……
0	味道很好，值得推荐
0	店家给的选择几个送达时间，选了12:20，在备注里还再次强调不要提前送到，结果11:40就送过来了，还在上课取不了，我说我让同学去取，结果送外卖的就回去了，直到12:35还没有给我送，给店家打电话，态度超级差，一直在推卸责任，就跟谁欠了他钱一样，跟我说什么怎么可能12:20送到嘛，送不到你在时间选择里还写什么12:20，这就是欺诈，反复联系也没个结果，派送混乱不堪，最后就干脆电话通着也不跟你说话了，差差差!
0	送来的菜漏出来了，油汤滴满地，弄得心情超级不好，然后打开菜来一看更不爽了，说了所有菜不要蒜，还放了蒜，这菜没法吃了
0	昨晚跟朋友一起约吃的，特别满意，菜品丰富有品相而且很新鲜，每道菜都很用心，服务热情周到，店内整洁儒雅还有电视看，丰富了美食也有宾至如归的感觉。出行便利位置醒目，已经决定会再来的！祝店家生意兴隆！棒棒哒！
1	叶儿粑青色    包肉的那种，肉已经变味了，三个都是变味了，一股酸臭味，白色   包芝麻的没有。
0	常来这个店吃饭，性价比高，挺不错。
0	店装修风格超喜欢！！ 还有芒果～ 绝对五星！
0	环境优雅，人不是太多，比较适合喜欢安静的人去，服务员着装专业，给人一种上档次的感觉，菜的味道不错，但是量有点少
1	一般不给差评的我，这次香辣休闲混搭吃着都全变味了，很大一股馊味，特别是鸭脖子、鸭翅膀、鸭脚闻着都很大一股馊味，而且根本就没有鸭架，接下来素材混搭分量好少，鸭头很硬，香辣包也没有，确实很无语的购物，全部都没吃，直接扔掉了，就怕吃了拉肚子
0	去过很多次了，一如既往的好！
0	味道很好，服务特别满意，一点都没有因为是团餐而服务打折。
0	服务态度好！环境很喜欢，可以安静的坐一下午都没事 #单人牛排套餐# #双人牛排套餐# #红酒#
0	每次想吃串串都去他家，很近很方便，老板娘人不错，两个人从来没吃到过150串，不过比单点划算，吃的很放肆，不过那个我觉得套餐里的豆芽虾饺可以有其他选择，因为我从来不吃，浪费。牛肉串很喜欢吃，不过有些下面的味道不太好，希望老板娘放的时候不要一直往上摞，检查下压在下面的。。
0	每次都在这里买，……
0	不错 还能看到新疆舞蹈表演
1	太难吃了，肉串都发霉了还拿来卖无良商家，直接扔了，好难吃
0	味道份量都棒棒的，值得推荐，老板娘态度也好！价格也划算！
0	看到优惠和评价过来的，人很多，环境虽然差了一点，但是口感和菜品质量很不错的。
0	不错不错，服务好，味道也好，米饭特别好吃
0	都漏了 袋子全是油  生气
0	好好喝，服务也很周到，环境又很好
0	沟通困难 难吃 
0	喜欢这种口味
0	团购了148的，菜品份量非常足，而且菜品新鲜，上菜快，服务满意，我们一起7人，都说味道不错，下次再来
0	真的非常好吃了！老板非常热情，桌子也非常干净！
0	不错，好吃，商家态度也不错！推荐一下
0	朋友说很满意，老板娘很热情，东西很好吃。
0	吃了几次 性价比很高 聚餐什么的可以来这
0	第二次来了，一如既往的好吃，值得去
0	小店不大，但是很好找，就在小丸子料理前面一点点，店主服务很好，就算是外带也很细心的打包好，银耳汤很好喝，甜度刚刚好，口感不错，银耳也细细的很不错，下次去玩品尝下黄金椰蓉糕和酱香凤爪，看起来挺好吃的，评价也不错，下次和舍友一起去！好评
1	真的一点都不好吃 蟹肉吃起是粉的 感觉还有一点臭 绝对不新鲜  真的是我吃过最难吃的意面
0	味道可以  去的人很多
0	挺好的，有点吵但是味道不错，咖啡不是很好喝
0	本来就是鸡丁 结果还有骨头  饭还是冷的    感觉一碗菜里几乎都是辣椒   不满意  不满意 不满意
0	味道一般吧
0	份量足，味道好，点赞
0	首先羊肉味道不错，个人觉得偏辣，所以第二只马上通知厨师别放这么多辣椒，就觉得非常合适，第一只偏干，吃起来香但难嚼一点，第二只嫩，这看个人口味，我就喜欢干的，家人喜欢嫩的。烤鸡我真不想评论，自己YY吧。一只羊有两锅羊杂，味道中规中矩不出彩不难吃，小菜自助，晚了一般都没了，我提倡食客拿的吃完不要浪费，我鄙视拿很多吃不完的人。因为我最早没来，家人拿多点点没吃完，我后来都批评了他们。汤锅佐料辣椒非常不错！服务态度很好，服务员随叫随到，态度也不错！总得来说对这次消费很满意，价格便宜量又足，性价比很高。我们是在上面那
0	很好吃，两个人刚好吃一条鱼。夏天了，店家可以送一瓶冰啤酒，两个人吃佐餐正好
1	怎么我吃到了钢丝...
1	必须差评，第二天胃痛+拉肚子，很少拉肚子的我居然拉水了，从来没吃了外卖拉肚子，失望
1	一打开就是一个小强
0	环境好，我跟我朋友两个人去吃的，味道也很好，不错
0	服务周到，菜很好吃，团购很划算
0	一直喜欢，从未改变，低配就足够我了。
1	饭里有蟑螂，忘了把证据拍下来。再也不会光顾了。
1	拿个发霉的筷子过来，让人怎么吃？
0	我知道一般都会麻一点，为了调味这都好说，可是今天这份，真的是又麻又，简直只有这两个味道，不知道是不是不要钱整个调味料都倒进去了。，吃第一口我就觉得评论上写的都是骗人的。真的特别难吃。写份烧烤除了麻和咸什么味都没有。
0	哪儿找的送的，路都找不到。
0	非常喜欢  朋友生日带过去 大家都觉得超级棒
0	很好吃   每天上班都会去吃，推荐大家可以去试一下很不错。
0	菜品口感还行！多实惠的。服务周到
0	味道很好的，老板和随和，服务态度也特别好，推荐的店里特色菜品很好吃，我当然不会告诉你们是什么，自己去店里品尝吧。
0	味道很不错，已经去过好几次了，味道很不错！地方也比较好找！
0	服务满分，蛋糕超值，很赞！以后就在这里买了
1	#油渣炒手撕莲白#我一个男人能在油渣莲白里面吃到女人的头发，我也觉得服气
0	我是吃到假绝味了嘛，味道全部到变了，鸭架好难吃
0	第一次去吃感觉还好，菜品新鲜，下次可以考虑在去吃
1	包子还可以，不过我想说八点过几分下单，九点十五才到，这个都能忍，不能忍的是粥里有虫
0	来了多次，味道还是一如既往的好，老板还是那么和善。
0	菜品非常丰富，味道也很棒，服务也很热情给个大大的赞
0	非常不错，下次还去
0	老板真的很不错，还帮我换了两个菜
0	服务很好，有烧烤，适合吃夜啤酒。而且烤鱼味道非常棒，有点辣。
0	晚点就算了，主要是全漏了！给个差评，你服不服？
0	推荐推荐，味道超棒，这次尝尝肥肠，老板说是每天限量的哦！
1	写的两份冰红茶、就只有一份，菜品更是不敢恭维了、咖喱鸡只有四小块鸡、最重要的一点请先看下图、所谓是鸡肉不够、虫子来凑么……亲们慎重啊。
0	环境好，经常和朋友来谈事
1	吃了好几次了，每次配菜都感觉有点馊，但是饭还可以，这次吃感觉到所有菜饭都是馊的，以后不点了
0	越来越不好吃了难吃的要死没有以前好而且价格高了好多
0	可以吃，几个兄弟伙喝小酒的好地方！
0	味道还是一如既往的不错，可是服务有待提高，菜量希望可以加大一点
0	味道不错！经常去
0	奶茶好喝，鸡蛋仔也很好吃哦
0	没有店里的好吃，味道差
0	就是一如既往的喜欢！没有别的可以爱了！
0	店面环境挺好，沙发座位也舒服，到得挺早，还没多少客人，吃了一会儿人就开始多起来了。经常来，每次生意都很好，不管客人多少，服务员态度都很好，又热情，给我们推荐鱼食材，推荐酱汁。“焖”这种吃法也养生，不油腻，不煎炸。老少皆宜。
1	不想决人了，吃的妈一口就扯起摔了。一打开一股难闻的味道，肉都是臭的 操
0	挺多的，两个人点多了，最后都没吃的下.还带了点菜走了，口味挺好的#老肉片# #金针菇# #极品鹅肠# #鲜毛肚# ！
0	超级差，分量少得可怜，他们这家完全是爆利
0	上次是没有筷子，这次连饭都没有了
0	服务好，菜品有特色，味道好，5分好评。
1	蛙只有糊辣壳味 没评论说的那么好吃阿 而且好几个皮都没有刮干净 … 冷漠…
0	很好吃很好吃很好吃很好吃太划算了
1	味道一般，吃到一半在里面发现了一根毛，弯曲的那种，会是什么毛呢…呕吐…
0	一如既往的好吃哦，推荐推荐推荐
0	味道不错，分量也很足，两人都吃不完。
1	先说说牛肉吧，被我从来不吃泰国菜的老公吃完了，因为跟中国的回锅肉味道一样一样的，虽然吃起来像但是经不住闻，由于加了菠萝所以闻起来像馊了的黄焖鸡！（奇怪肉一点菠萝的味道#香菠仔姜炒牛柳#都没有）再说说这个咕噜肉，就是油渣里包着肉的味道，它的精髓就是不把它咬开你不会知道里面有很多肥肉。这个糖醋的味道也没进味儿#怀旧咕噜肉#绿咖喱有着浓郁的椰奶跟油的味道，闻着很恶心只吃了一口，不过我以前都是吃的黄咖喱所以也许绿咖喱本来就是这样？#绿咖喱鸡Green Curry Chicken#感谢菠萝饭，虽然没有香味，没有盐味
0	我订的时间是18:50，但17:20就送来了，商家难道不看单吗？
0	还不错，上菜速度快，口味也合适，可以试一试，经常去
0	味道超级棒，服务好，环境不错
0	亲，不关筷子，这是让我用手抓吗
0	味道和口感都不错哟 酸奶加上有嚼劲的紫米露 感觉棒棒哒
0	味道不错，服务态度也不错！麻辣嘛嘛嘛
1	杂酱肉末都变味了，都经过处理了还盖不住肉的臭味#干溜杂酱面/2两#
0	团过几次了，很喜欢，以后经常买
0	蛋糕不错，四个人吃足够！很开心的生日！
0	不得不说真的好吃，而且服务态度很好哟～～～
0	我是和家人一起去的  首先刚进门看着就很有感觉  取菜也比较高大尚  服务态度也好 服务员收渣盘也很即使 味道更不用说了  反正我是觉得很不错 位子也很好找 不信你们也可以试试哟 我的全部五星好评都觉得少了
0	图片不是豆花吗，太骗人了
1	香辣鸡翅都是软的，还有臭味，上面还有些黑点，我都不想说啥子了，反正不回来点第二次了，是真的差劲
0	010服务周到，挺热情的。下次还会光顾！
0	还不错，同事带去的。
0	不好吃，有失重庆食城的水准。
0	很好吃。经常来，又便宜又实惠，菜也挺多的，每次来都吃得很饱
0	12.27就该到的饭，13.13才到.不说精确到分秒，37送过来我都能接受，饭都不想吃了
0	不好吃，分量也好少，好好改进吧
0	还可以 自己动手丰衣足食 哈哈哈哈
0	老板人很好，送了个分子料理，。份量也很足，味道也很好，并且还管饱。啷个都还算哈哈
1	不能理解为什么点餐系统已经生成了三块的打包费，还“必须”加三块钱餐盒费，还有备注要微辣不知道是看错了还是怎么，简直辣得没法儿吃，一个人吃我可以理解你们的微辣比其他家的辣，可是两三个人吃都觉得辣得不行，第二天还拉肚子……
0	服务态度很不错，已经是第四次和室友去吃了，菜量也很足
0	第一次过来吃 感觉味道还不错 地址也很容易就找到了 上菜之后感觉味道也不错 石锅拌饭分量很足 味道也很好 我点的里脊石锅拌饭 和里脊蛋包饭 要是蛋包饭分量再更多一点就更完美了环境各方面也还不错 服务态度特别好 哈哈哈哈#韩国石锅#
0	三文鱼很新鲜，拉面汤汁味道浓郁，猪排香脆可口。就是上菜速度慢了点……
1	送来的时候都是冷的 饺子也有点馊了 不好吃 3样25 贵的我哟 都可以吃个烤肉饭了
0	非常不错，非常不错，很好，去了好多次
0	还不错第一次来
0	菜真的很好吃，就是配送员真的太慢了，最快要45分钟，最慢都要1个多小时才能送达
0	菜量很足，味道不错，是我在重庆吃过的最好吃的大盘鸡了，老板也很热情，上菜速度还是比较快的
0	我只想说，芝士在哪里
0	老板很热情哦，店铺也很好找。。。。
0	可以，味道还是不错的，娃娃喜欢
0	味道很好，老板还给放歌这些，不错不错
0	还是一如既往地好啊，还会继续光顾的
0	味道不错，老板很热情，还免费提供烤火的，免收餐具费
0	说实话，还真心不好吃#鸡蛋西红柿汤面#
0	来了不止十次了 强烈推荐 良心卖家 量多
0	味道很好，物美价廉！
0	特别实惠，下次还去。
0	环境不错 服务态度一如既往的好 味道也很不错
0	还可以团下时心里还觉得一个价钱不知道怎么样，结果是感觉比想象中令人满意，希望店家多搞活动，下次会再团。味道真的不错，朋友都喜欢吃。今天还是比较幸运的，去了没有排队，坐下之后人瞬间好多。不过感觉涮菜吃的时候有点咸了，不过量绝对是够的。
1	好长一根头发 唉 真的是。。。
0	这可能是我用美团在重庆最美好的一次了，店里面的服务员态度认真，做事负责，青椒锅炒鸡好吃
0	味道还是不错的，只是价格涨了，环境也可以，空调风口正对着我们，有点冷，总体还是很满意。
0	环境很好，毕竟是才装修的有点味道，牛排味觉很好，
0	菜品份量足，服务周到
0	老顾客，不解释
0	还行！吃了几次了！味道好！环境好！还会来
0	好，很实惠 蛋糕好吃。。下次还来
0	第二次买了。照片还可以吃！nice赞赞赞
0	风格很独特。酥肉好吃。酸梅汤好喝。
0	位置好找，鱼真的很好吃，而且很嫩！100分
1	从来没给人差评过，但这家必须差评！完全和图片不符。完全和价格不符，你家是敲诈吗，东西那么少！并且里面还有头发，很长一根头发，打电话给商家不但不处理还挂我电话。今天真是气死了
0	味道不错，我们三个人去吃的，点的鸳鸯锅，清汤的汤特别好喝，然后把它吃完了，都说好久没吃的那么撑了，
0	味道不错，环境虽干净但很一般了，总体满意。
0	三个人 不知道地方在哪儿就开始冒雨找这地儿 服务不错 到路口来接的 菜摆得很漂亮 味道非常棒 老板送了八爪鱼醋拌青瓜 很可口 加了微信 下次还会来的
0	菜品很丰富，味道也很好，陪同学来了三次，每次都有惊喜哦，服务很热情周到，环境也特别舒服，很适合约会的感觉，好评好评！
1	再也无爱了，吃出一个苍蝇，真是倒胃口
1	从来不喜欢评论 更没给过差评 第一次。昨晚点来吃 今天起来一直拉肚子 肚子一直痛  同科室的医生说吃坏东西了。昨天中午在医院吃的饭 晚上就点的这个烧烤 多余的话不说了 各位自己想吧
0	第二次来，上次来觉得分量太多都吃不完，这次带上家人一起来还是没吃完，一百多块钱吃得太满足了
0	环境优雅，味道不错，非常正宗，很好吃，老板和服务员的态度非常好，我们是从主城去，朋友们都特别喜欢他们家的味道。价格便宜，很实惠。超级赞，值得推荐。
0	口味独特，透心凉，心飞扬。第三次购买了
0	不好意思这么久才来评价，蛋糕好吃不腻，价格实惠，下次再来
0	很好，吃过好几次了，老板人长得帅说话也温柔手卷味道也很好，总之很满意，希望老板多配几种团购。
0	很不错，已经不是第一次在这里吃了，老板也很热情，我们4个人去吃的话这还有点多了，不过也说明这个分量真的超级足，而且我爸爸妈妈说这里面的胡椒没有这么多感觉比隔壁家要健康一些，以后还会常来的。！
0	味道特别好，吃过很多次了，以前不知道有团购，以后还会去的，推荐红汤。
0	#大薯#不送番茄酱！包装很差，#脆皮手枪腿#很小，不满意！
1	选了很多家，最后选了这个。结果太失望了。没有一只小龙虾是可以整条肉扯出来的，都是粉了的。为什么是这样就不用明说了吧。昨晚吃了今天拉肚子。至于其他，个头不小，味道可以，但是最重要的是要新鲜啊。伤心了。
0	强烈推荐，滋补养生，时尚美味，吃的健康，干净卫生，服务周到，巴适得很。
0	最难吃的一家小龙虾，平时吃的两家今天休息，所以精挑细选了一家，结果很失望，龙虾个头小，没开尾，肉质老，味道也不行，五斤小龙虾，老板送了一瓶小可乐，还说我没备注，难道五斤小龙虾我一个人吃吗？不晓得那些说这是最好吃的小龙虾的人是怎么回事～，不会再点了～
1	饭是馊的，鸡肉可以
0	一直很喜欢喝这个 还可以哦
0	口味不错，份量少但比较精致，凉粉很辣，这个价格比较有性价比
0	两个荤的少了！
1	无语，稀饭居然是馊的，商家怎么想的？
0	鱼很好吃，老板也很热情
0	干净卫生，服务周到，性价比很高
0	第二次吃了  很不错  我超喜欢吃耗儿鱼
0	一共订了三次米线！第一次货真价实美味实惠吃得饱，第二次菜少，第三次菜和米线都少！再订估计只能送个盒子过来了！
0	菜品很多，服务员态度很好，很好吃！下次还会再来点
0	味道真的不怎么样 好难吃啊
0	味道很好，推荐。。。。。。。。
0	很好吃，服务也很好，和男朋友两个人吃还没吃完，值得一去。 #肥牛# #老肉片# #豆腐# #毛肚# #银耳汤# #西瓜#
0	非常好，服务好，味道好，菜多肉多。
0	买了三样糕点，只送两样过来，真会做生意。第一次遇见这么垃圾的行为。不知道一天会骗多少个蛋糕！！！
0	很难吃，肉得用放大镜找
1	#滋味鸭盛宴200g#鸭脖也是变味了的，馊了的，再也不会在这家买了。
1	天啦，今天用的什么油做的菜，我跟我朋友吃了都拉肚子。这不是巧合吧，。不要回访   说不起话了
0	大家都说味道十足，服务也贴心。棒棒哒
0	老顾客了，非常喜欢，还会继续光顾得
0	菜的新鲜度一般，味道比较淡，没有重庆老火锅的味道，送的豆浆也是冲的，不是现榨的豆浆，不推荐朋友去。
0	朋友们都说蛋糕特别好吃，没看到需要提前预定，直接团了就过去了，美女态度特别好，说正好有一个预定的就给我包了，给我吃的他们的试吃品巧克力抹茶慕斯也很好吃，下次还她们家买。
1	吃到一半必须来给个差评了，鱼丸吃起来都是酸的，凉面和冒菜太咸了
0	告诉我为什么没肉
0	差评，鱿鱼须一根都没有。老板自己吃了吗，一点辣味也没有，就咸味。难吃
1	不怎么好吃，牛肉吃起像木块一样，里面土豆都糊了
0	以前我觉得这家口味还可以，但是连续两次少送东西 ，上次把我饭忘了，我没说啥子，这次又把我得豆干穿起忘了，要不是豆干是穿起，我都不晓得少了一样，太坑了
0	不错地方好找。菜品看上去很卫生的
1	食品送来之后都不成样子，到处都是油，十块的的茄子根本不成样子，都翻过来了，根本没法吃，脆骨都有点发苦了，豆干太干了，而且吃了肚子还不舒服，这两天我都拉肚子，本来我都不想评论的，拉肚子把我拉的很不舒服，我消费本来应该是买回开心好的美食，结果却是这样，不想看到有其他人再这样受罪，所以才评论希望有朋友看到这条评论之后可以谨慎选择
0	份量足  已经是常客了 味道非常满意
0	味道好吃，服务也好，分量足，干净卫生。
0	分量足，两个人吃，都吃不完！味道也不错！
0	不是很好吃没有味道
1	肉都是馊的，菜也没有以前新鲜
1	给我拿瓶发霉的啤酒。真棒
0	下午一个人去吃的，哈哈。老板服务态度很好！味道也挺不错的，鱿鱼须鱿鱼片鱿鱼卷牛肉菌肝这些荤菜该有的都有，素菜品种也很齐。一个人吃，加上十块钱的锅底费，也才39元。店面不大，但是好找，有银耳汤，饮料也免费。
0	很不错的茶哦，都是茶叶泡制的，无糖更好喝
0	位置好找，味道好，菜品新鲜，份量足，老板热情，强烈推荐。
0	去过好多次了，还是觉得很好吃
0	份量特别够，味道也不错，态度好！
1	皮蛋瘦肉粥里面有虫子
0	很划算。味道也很不错
0	有点辣哦 挺划算的 总体还是可以吧
0	东西多又好吃 服务态度超级好 强烈推荐
0	味道不错，环境优美，价格适中，值得再次光顾
0	很不错的餐厅，干净整洁，饭菜很可口。
0	老板人很好，送来的很快，蛋糕造型很美观，也很好吃，下次有需要还会再订哒
0	味道棒棒哒
0	酸萝卜鸭子汤很好喝 老板娘人很好 可以加菜
0	还可以还可以   吃了几次   会继续来了
0	老板人很好，环境也很不错，分量足
0	好吃，有肉~骨头也不小~团购划算
0	第二次来吃了。今天是点的蒜香味，也好吃，就是吃到后面有点咸了。可能是因为平安夜的关系，今天晚上客人很多，虽然客人很多，服务员有疏忽照顾不到的地方，不过服务态度依然很好很热情。吃到一半还特地来询问我们味道如何是否满意。最后的最后，重点来了！！！任性又豪气的老板在圣诞搞活动，免费吃鱼，32桌抽10桌！然后我们桌被抽中了！哈哈~下次再去就点其他的味道，争取九种口味都吃完。
0	口味很好，服务也很好，很喜欢，以后会经常去的，简直太好吃了，环境这些都无可挑剔、完全高大上，么么哒！
0	菜品很多也很新鲜，每个月都要来两三次。味道也很好，火锅自助中的良心啊！！！
0	很好，味道很好吃，挺热情的！！
0	很好，是熟悉的那个味道，已经买了好几次了
1	菜里有像是头发的东西，反胃
1	包装差，看名字以为很有品质感。粉丝一股胶臭味。
0	还不错哦。挺好吃的，服务态度也很好
0	很好！！一如既往的好哈！
0	经常来这里，回头客啦，就是喜欢哥酸奶！
0	我加了菜，但是全部成了一坨啦，味道都没以前好吃了
0	位置在朵力尚美国际旁边，旁边是车站，菜品很好，份量也好，啤酒也便宜，味道也可以，够吃了，老板也很好，有免费的酸梅汤，蛋抄饭，银耳汤，西瓜，花生，物有所值，超级好，五分，五分，五分，五分，五分，五分。五分。
0	菜品不错！味道也好！只是现在包房要收百分之10的服务费。太高了点。
0	难吃 难吃 难吃 
0	非常棒，小吃水果蛋糕，凉菜热菜，菜品什么的种类很多，吃的好撑感觉都还有黑多没吃到，生意很火爆的样子，去暗了还要排号，前台妹妹服务很好，棒，下次一定还要去
0	一直都做得不错，口味好！
0	各种好啊，到店才想起团购、服务员也非常热情。味道一如既往的好！
0	菜品很新鲜 吃过很多次了。唯一不足的是 唯怡没有了 换成另外一种玻璃瓶的花生奶 现在这种真的很难喝 望改进
0	太难吃了，披萨冷了
0	环境典雅 虽然不大 但是布局很好 服务很周到 中午吃的 不用排队等候 味道好 价格非常亲民 一定会再去
0	今天1块钱团购20元，感觉好划算呀，哈哈哈！中午人不多，环境比较安静，我很喜欢。我比较喜欢这家的牛肉和海虾，可以吃个够。服务员也比较礼貌。嗯，不错，给个好评。
0	这是青菜吗 是莴笋牛肉 不至于这样欺骗顾客 这生意做得极差
0	非常浓郁，爽滑的口感，酸甜的草莓
0	很不错，很喜欢吃这家的面，很好吃.
0	一如既往的味道，希望一直一如既往
0	不好吃，平淡的味道自己都可以做的味道
0	棒棒棒的，味道正宗。
0	味道很好又便宜
0	第二次去吃了，味道很好，服务态度也很好
0	一如既往的好，从来没有失望过。
0	这味道之霸道，安逸得板，服务之周到
0	木瓜雪梨的味道很好，是纯果汁，好喝。验证也很方便
0	第二次来了，很喜欢，酸奶味很正，糯米软硬也刚好，个人喜欢少糖的！
0	每次去二个大人二个孩子，菜都吃不完，味道也还不错，就是我个人觉得有点辣，可能是平时很少吃辣吧
0	花70块钱买了一盆豆芽和白菜，鸡杂太少了，发个图给你们借鉴一下。
1	山药木耳都是馊的！根本没法吃！
0	点的柚子茶和卡布奇诺还不错.喜欢卡布奇诺上的可爱图
0	很不错！味道很棒！
1	不卫生 不卫生 不卫生 不卫生 不卫生 米饭上有虫子！好恶心！让人怎么吃啊！差评差评！不卫生 不卫生 不卫生 不卫生 
0	今天和闺蜜一起过七夕，我们下午在这里呆了三个小时左右，很开心，这里的猫咪超级萌萌哒，抱着它们都爱不释手啦！东西也好吃，反正家就住在公园旁边，这么近，以后肯定会常来的！
0	干净卫生的串串，真心好吃，老板态度很好，团购的也很热情
0	老板服务超好，有银耳汤搭配，味道非常不错，值得一试！
0	好喝！好评！
1	一只虫，在汤里，。。。。无语。。。
0	难吃要死，死难吃，像这样的店美团也上，没有搞懂
0	你们怎么做生意的！分量这么少！！！老板偷工减料迟早要垮的！
0	环境啊，老板的服务态度，面的味道确实不错，坐在店里吃面完全不像小面店的感觉哟，海椒油虽然不辣，不过还多香勒，两个女儿黑喜欢吃面面，当然最爱的还是慕斯蛋糕哟，哈哈！前天吃面时还在店里交了位新小伙伴，女儿说好吃还好玩。呵呵
0	店太小了，这么好的生意，该扩充店面了，味道很不错，值得排那么久的队。
0	味道不错，推荐的湄公鱼嫩刺少，小吃也好吃
0	味道很好，喜欢他家的味道都是回头客
0	太好吃了。吃过好几次了'服务周到。儿子很喜欢。
0	说多了都是泪，不信你试了都晓得厉害！
0	下单一个多小时，中间打了三次电话催，商家给的答复是在校门口被拦到了！！？40几分钟前说在校门口，后头又说在教学楼，一直说马上斗到，问她准确的时间一直没有，最后拿到外卖的时候她还说撒子被拦到缴了外卖重新做了一份在送来的！！？在外做生意的最基本的诚信麻烦做到了来！！同一个寝室的外卖比我们后下单送到了起码早半个小时
0	可以，环境服务都挺好的，价格合适！
0	一如既往的好。 每次去人都多。 最好吃的趴趴虾。还有烤鱼都很不错
0	菜品新鲜，非常好吃，味道很霸道，离家也近，两个人都没有吃完，老板人非常好
1	两碗稀饭有一碗酸了，买了两个茶叶蛋有一个臭了，之前一直在这里买的，再也不来了
0	味道不错，服务很好。
0	团购去的，味道很不错，有一大碗，吃的很饱！
0	非常好喝！杨家坪的酸奶牛就这家最好喝！不过刨酸奶不敢恭维
0	蛋糕还不错。。***字少了还不能评论。。
0	味道很不错，牛肉软糯，老人家都吃得动
1	有头发就算了，餐具也不给，让我拿手抓？
0	还可以，挺实惠的，
0	菜不好吃，但送来的速度挺快
1	味道和平时吃的倒是差不多，就是商家太没意思，我点那么多丝瓜你这丝瓜是给我洗碗用的吗？起网了老成这样，来来来老板你吃给我看，老板还送了特殊礼物，不错还有头发，劝大家不要去他家，又慢菜品又不好
0	味道不错，老板特别的好
0	特别难吃#金枪鱼石锅拌饭##鲜虾烤冷面#
0	店员态度很周到，很热情。烤薯很好吃
0	汤全部漏掉，也是醉了
0	还可以，喝醉了也没乱收费！下次还来！
1	抄手里有蟑螂，吃了一半才发现，味道不好也就罢了！让我真心的反胃，现在都还难受
1	差评，里面有个虫子，菜没洗干净
0	是不是因为是老顾客了 ？所以没有当回事了 ！ 路程不过五分钟 送过来我就打开了 荣了 米线耙成一坨 我都把鸭掌吃了！
0	满意。特别是服务态度。味道也非常不错，每次必点。
